Delta-V long (km/s)
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.992366567625563789e+01,7.981084219320794659e+01,7.970228122070230370e+01,7.959857356884937474e+01,7.950035631557975080e+01,7.940831387498400318e+01,7.932317856612843343e+01,7.924573066185583059e+01,7.917679794395445469e+01,7.911725479407377293e+01,7.906802078062801797e+01,7.903005859045977388e+01,7.900437108085371563e+01,7.899199725271350303e+01,7.899400705487204277e+01,7.901149506000299994e+01,7.904557315530433925e+01,7.909736245559577128e+01,7.916798468521902521e+01,7.925855330162872292e+01,7.937016465335824478e+01,7.950388947711942933e+01,7.966076503966880296e+01,7.984178821674689175e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.997519523570448996e+01,7.985741413618202955e+01,7.974336648406909944e+01,7.963360363063912928e+01,7.952872195871808003e+01,7.942936427245248865e+01,7.933622076752970997e+01,7.925002956569502999e+01,7.917157684034476972e+01,7.910169655781955100e+01,7.904126978439720119e+01,7.899122339249666425e+01,7.895252792178885670e+01,7.892619437112979597e+01,7.891326980062936514e+01,7.891483174788064048e+01,7.893198156062780413e+01,7.896583681078728034e+01,7.901752299503621657e+01,7.908816475894838049e+01,7.917887691035693365e+01,7.929075551179562353e+01,7.942486935717400343e+01,7.958225214007960346e+01,7.976389560752565444e+01,7.997074396270947716e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.990967189870036691e+01,7.979065328405027913e+01,7.967538570489125505e+01,7.956442568980173746e+01,7.945837497101152280e+01,7.935788179094174666e+01,7.926364185517664396e+01,7.917639896170514646e+01,7.909694532986208060e+01,7.902612157317690844e+01,7.896481613951675627e+01,7.891396395980407874e+01,7.887454406170004972e+01,7.884757600173062997e+01,7.883411508720107008e+01,7.883524645145004683e+01,7.885207810462651423e+01,7.888573312138846916e+01,7.893734116105628118e+01,7.900802955050326659e+01,7.909891419389029465e+01,7.921109060143680836e+01,7.934562534663693611e+01,7.950354826365000349e+01,7.968584568160670756e+01,7.989345495953983800e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.996713681199973678e+01,7.984363290021946113e+01,7.972338024628626840e+01,7.960689659711859179e+01,7.949474343471142390e+01,7.938752755628490831e+01,7.928590237893419612e+01,7.919056900371904817e+01,7.910227706435212269e+01,7.902182530274950523e+01,7.895006168938104452e+01,7.888788282052625789e+01,7.883623233478570569e+01,7.879609818184101755e+01,7.876850868692551444e+01,7.875452743952624246e+01,7.875524708776244154e+01,7.877178215571716180e+01,7.880526103472215027e+01,7.885681733740500476e+01,7.892758084389238604e+01,7.901866830802286756e+01,7.913117442207465047e+01,7.926616325633128213e+01,7.942466049099525094e+01,7.960764674019634413e+01,7.981605223048967446e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.990182356864133340e+01,7.977707519424834004e+01,7.965559156372958682e+01,7.953789497036922285e+01,7.942455156722098764e+01,7.931617295893239827e+01,7.921341763216415188e+01,7.911699225376349887e+01,7.902765278020274309e+01,7.894620519484172405e+01,7.887350560073910799e+01,7.881045940260747784e+01,7.875801939594109058e+01,7.871718268429600585e+01,7.868898642302936253e+01,7.867450243383262887e+01,7.867483076499772210e+01,7.869109230322337112e+01,7.872442058072707027e+01,7.877595296569839434e+01,7.884682147004411945e+01,7.893814345011581679e+01,7.905101250800532853e+01,7.918648991815194904e+01,7.934559690266166854e+01,7.952930805662327884e+01,7.973854618140303785e+01,7.997417872092023572e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.996476998866467056e+01,7.983598564813736687e+01,7.970999514624159588e+01,7.958728284659477481e+01,7.946837530734364918e+01,7.935384309931248481e+01,7.924430253639468447e+01,7.914041735300199321e+01,7.904290027584605127e+01,7.895251430862900577e+01,7.887007345718140527e+01,7.879644262474838001e+01,7.873253648585155418e+01,7.867931724284872530e+01,7.863779123878302357e+01,7.860900443858623987e+01,7.859403681476450743e+01,7.859399569971371591e+01,7.861000820232726483e+01,7.864321283148423447e+01,7.869475051922705688e+01,7.876575528633611611e+01,7.885734483670250938e+01,7.897061139876055336e+01,7.910661314731513016e+01,7.926636653361990170e+01,7.945083982346244511e+01,7.966094809229954876e+01,7.989754985539860854e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.989965338332706324e+01,7.976961926471761899e+01,7.964238819349652942e+01,7.951844838706610119e+01,7.939833041795100144e+01,7.928260918142481728e+01,7.917190588405603080e+01,7.906689000608042761e+01,7.896828106089549237e+01,7.887684988254122231e+01,7.879341917124445160e+01,7.871886310081234228e+01,7.865410588064676745e+01,7.860011922703741050e+01,7.855791872913090401e+01,7.852855911173043069e+01,7.851312841679884968e+01,7.851274115646640439e+01,7.852853053318587229e+01,7.856163987406353044e+01,7.861321348123564690e+01,7.868438715273305206e+01,7.877627867263689154e+01,7.888997859971931348e+01,7.902654169513621696e+01,7.918697931848838323e+01,7.937225308603942153e+01,7.958327002581410170e+01,7.982087938513492986e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.996764623219951318e+01,7.983400272867871195e+01,7.970271970811268147e+01,7.957424846523605311e+01,7.944908082235886582e+01,7.932775127616959310e+01,7.921083923277149097e+01,7.909897129076627209e+01,7.899282340242737632e+01,7.889312264995572832e+01,7.880064837085652130e+01,7.871623243595846020e+01,7.864075856662276465e+01,7.857516063256886696e+01,7.852041989499404906e+01,7.847756116885474853e+01,7.844764789070899269e+01,7.843177610326455351e+01,7.843106740624304507e+01,7.844666097283867146e+01,7.847970478758733748e+01,7.853134631964141477e+01,7.860272289941042345e+01,7.869495211013207836e+01,7.880912253323643313e+01,7.894628519241884135e+01,7.910744602289427974e+01,7.929355964842650906e+01,7.950552468136363871e+01,7.974418067594250203e+01,8.000000000000000000e+01,8.000000000000000000e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.990271062375906297e+01,7.976781319101023371e+01,7.963528097092924440e+01,7.950556845422488550e+01,7.937917097955278223e+01,7.925662715513699652e+01,7.913852139618813908e+01,7.902548641631705095e+01,7.891820541817173762e+01,7.881741372416374247e+01,7.872389965422922842e+01,7.863850453549832764e+01,7.856212177741232949e+01,7.849569496215676168e+01,7.844021490209246394e+01,7.839671562085304402e+01,7.836626923232881836e+01,7.834997972410772604e+01,7.834897569744964585e+01,7.836440217108616935e+01,7.839741161657403268e+01,7.844915445318687830e+01,7.852076928427986502e+01,7.861337319830501258e+01,7.872805248026639902e+01,7.886585407874505904e+01,7.902777814709772031e+01,7.921477192528550404e+01,7.942772515537666322e+01,7.966746713954131565e+01,7.993476547233430551e+01
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,7.997533358261770786e+01,7.983723093914886704e+01,7.970107865135472025e+01,7.956729542845495473e+01,7.943633886904422070e+01,7.930870801484587673e+01,7.918494608079477359e+01,7.906564320866112894e+01,7.895143899914762642e+01,7.884302457230614891e+01,7.874114396960133888e+01,7.864659478467569897e+01,7.856022795324106767e+01,7.848294664273247179e+01,7.841570417733225895e+01,7.835950093153337548e+01,7.831538013531095999e+01,7.828442255906750802e+01,7.826774008597448073e+01,7.826646823063046554e+01,7.828175772249601039e+01,7.831476533566801379e+01,7.836664420750918225e+01,7.843853394101304843e+01,7.853155082310433954e+01,7.864677850765937706e+01,7.878525950380981158e+01,7.894798777559583414e+01,7.913590270085285283e+01,7.934988456415302949e+01,7.959075168732795191e+01
