Delta-V short (km/s)
2.911834446952340016e+01,2.950678788612294312e+01,2.990058700529689872e+01,3.029974461116950124e+01,3.070427203907403069e+01,3.111419030968113120e+01,3.152953132833235372e+01,3.195033890740070603e+01,3.237666936743881507e+01,3.280859164847872478e+01,3.324618714070951597e+01,3.368954974759170540e+01,3.413878696850736105e+01,3.459402297963404749e+01,3.505540470040440226e+01,3.552311142956798307e+01,3.599736744564624047e+01,3.647845469282027864e+01,3.696671973764243546e+01,3.746256755022952234e+01,3.796643747922939838e+01,3.847876525124071634e+01,3.899994434245333252e+01,3.953030228564407622e+01,4.007009929230058987e+01,4.061954475286155031e+01,4.117882083161909890e+01,4.174810375976520049e+01,4.232757846270226310e+01,4.291744645214774323e+01,4.351792893956989872e+01,4.412926741269080111e+01,4.475172341924446329e+01,4.538557864244232576e+01,4.603113577811200940e+01,4.668872029210768915e+01,4.735868285814665057e+01,4.804140216463686386e+01,4.873728784506869260e+01,4.944678351248985848e+01,5.017037020479359910e+01,5.090857087568955563e+01,5.166195676120104707e+01,5.243115632340133203e+01,5.321686675382332510e+01,5.401986644313699770e+01,5.484102446137059417e+01
2.897931132476701421e+01,2.936432379875979848e+01,2.975460291947365477e+01,3.015014818363391669e+01,3.055096742278773192e+01,3.095707793142111797e+01,3.136850765949262865e+01,3.178529622790708231e+01,3.220749552218463663e+01,3.263516979420837316e+01,3.306839547934423251e+01,3.350726124027476516e+01,3.395186902388245187e+01,3.440233711097534552e+01,3.485880615039616259e+01,3.532144877019403850e+01,3.579048217437907908e+01,3.626618086246666905e+01,3.674888366693298991e+01,3.723898765093340302e+01,3.773692419319003477e+01,3.824312102949770065e+01,3.875796355699733908e+01,3.928177097757558300e+01,3.981479472189687385e+01,4.035723478297679634e+01,4.090926320748101830e+01,4.147104534178031088e+01,4.204275444401787354e+01,4.262457956865871722e+01,4.321672866497453924e+01,4.381942912484646513e+01,4.443292752332193629e+01,4.505748963836708754e+01,4.569340126267623248e+01,4.634096988882346579e+01,4.700052706967365168e+01,4.767243114299239437e+01,4.835707007370862698e+01,4.905486439209995808e+01,4.976627053213455554e+01,5.049178520342542242e+01,5.123195162799207480e+01,5.198736834946101482e+01,5.275870060883332968e+01,5.354669270965197825e+01,5.435217743090641562e+01
2.884208451605156398e+01,2.922373767712688419e+01,2.961057143585292195e+01,3.000258214075440577e+01,3.039977426625357992e+01,3.080216153525256928e+01,3.120976810537001001e+01,3.162262957806463959e+01,3.204079358540234068e+01,3.246431988287714177e+01,3.289328015365286717e+01,3.332775803385157332e+01,3.376785014445709976e+01,3.421366911071811501e+01,3.466534956475091889e+01,3.512305773265144637e+01,3.558700402833517273e+01,3.605745580747588974e+01,3.653474448645939532e+01,3.701925955756048126e+01,3.751142478508634071e+01,3.801166029084750164e+01,3.852034379340211245e+01,3.903778659035040732e+01,3.956423178660418927e+01,4.009987046334567395e+01,4.064486506761693363e+01,4.119937061333271799e+01,4.176354928028987246e+01,4.233757829367722536e+01,4.292165301048376591e+01,4.351598744183237955e+01,4.412081395391310679e+01,4.473638323594968824e+01,4.536296505096268561e+01,4.600084985333062093e+01,4.665035107686556159e+01,4.731180778277012422e+01,4.798558741987316267e+01,4.867208867323469690e+01,4.937174470292552542e+01,5.008502740508748019e+01,5.081245352787042435e+01,5.155459335583613978e+01,5.231208196868902860e+01,5.308563151347510001e+01,5.387604056281764997e+01
2.870660591013129803e+01,2.908496900742775182e+01,2.946842954146932314e+01,2.985698084544767283e+01,3.025062417660354441e+01,3.064936983372283663e+01,3.105323833755060292e+01,3.146226143406891040e+01,3.187648267490396847e+01,3.229595750181031377e+01,3.272075303867211460e+01,3.315094809893756178e+01,3.358663419328245681e+01,3.402791851946499690e+01,3.447492993421072072e+01,3.492782851703388758e+01,3.538681816188303486e+01,3.585215936613960253e+01,3.632417643174400013e+01,3.680325159867633289e+01,3.728980135359147141e+01,3.778423856102484990e+01,3.828693363982893771e+01,3.879819038673078069e+01,3.931824401103888533e+01,3.984727714090298178e+01,4.038544311293734523e+01,4.093288712997460266e+01,4.148976084901691763e+01,4.205623025801544657e+01,4.263247875284815791e+01,4.321870763716241015e+01,4.381513578698511679e+01,4.442199957052186221e+01,4.503955354181990600e+01,4.566807199503220716e+01,4.630785118483372287e+01,4.695921190283164037e+01,4.762250216136730785e+01,4.829809995868373562e+01,4.898641642489818082e+01,4.968789997958917581e+01,5.040304233503857034e+01,5.113238706470524164e+01,5.187654075454761937e+01,5.263618519270134755e+01,5.341208668446218155e+01
2.857281947386007204e+01,2.894795946926127783e+01,2.932811651533515729e+01,2.971328105680504450e+01,3.010345126730610588e+01,3.049863416221851509e+01,3.089884677370564958e+01,3.130411714862077943e+01,3.171448492306673472e+01,3.213000139909351560e+01,3.255072932506388383e+01,3.297674288588295610e+01,3.340812868711696382e+01,3.384498871602711034e+01,3.428744628347241985e+01,3.473565556515461594e+01,3.518981419172781955e+01,3.565017607345594541e+01,3.611705868411218034e+01,3.659083731352619395e+01,3.707192148985539148e+01,3.756071715819609125e+01,3.805758779632359534e+01,3.856283008176907856e+01,3.907667173504476210e+01,3.959928736499391277e+01,4.013082166005396800e+01,4.067141050438262084e+01,4.122119555658071022e+01,4.178033212586198886e+01,4.234899224203775248e+01,4.292736513561588652e+01,4.351565686913477293e+01,4.411409021213360404e+01,4.472290528135317800e+01,4.534236103565633869e+01,4.597273743308524274e+01,4.661433794041498402e+01,4.726749214565346335e+01,4.793255844540294675e+01,4.860992710421112406e+01,4.930002431547374897e+01,5.000331809940612970e+01,5.072032676366760029e+01,5.145162995602661482e+01,5.219788078098115847e+01,5.295981508180126696e+01
2.844067119610613048e+01,2.881265285338240290e+01,2.918957384177682357e+01,2.957142183871437169e+01,2.995819206176258120e+01,3.034988837720214150e+01,3.074652447011025913e+01,3.114812483734360526e+01,3.155472535673095535e+01,3.196637335650693856e+01,3.238312738460689388e+01,3.280505718230519108e+01,3.323224464544320256e+01,3.366478675732471260e+01,3.410280150132524568e+01,3.454643738022168264e+01,3.499588600536902305e+01,3.545139495755363157e+01,3.591327515419923344e+01,3.638189522166800316e+01,3.685765803222858494e+01,3.734096293164875391e+01,3.783216679625282097e+01,3.833155954566720425e+01,3.883936179653618836e+01,3.935574054863549520e+01,3.988083227925596930e+01,4.041476401919331352e+01,4.095766792391785316e+01,4.150968915108298063e+01,4.207098892576282623e+01,4.264174500334502227e+01,4.322215127040269778e+01,4.381241757792069791e+01,4.441277033139071762e+01,4.502345393003217566e+01,4.564473286444953715e+01,4.627689416364104602e+01,4.692024994091073609e+01,4.757514000859086423e+01,4.824193485644285317e+01,4.892103962209161239e+01,4.961289989051553562e+01,5.031801005419371364e+01,5.103692427507471763e+01,5.177026853671981144e+01,5.251874990272634136e+01
2.831010901292664528e+01,2.867899498293870053e+01,2.905274512747866567e+01,2.943134447243845386e+01,2.981478540112812681e+01,3.020306875896230281e+01,3.059620501898575640e+01,3.099421527035504198e+01,3.139713178261648352e+01,3.180499806836781929e+01,3.221786864201613554e+01,3.263580897740260411e+01,3.305889644675536232e+01,3.348722322608848145e+01,3.392090217916118888e+01,3.436007635550583217e+01,3.480493157922207104e+01,3.525570934650662736e+01,3.571271427663615583e+01,3.617630860464015541e+01,3.664688883394801877e+01,3.712484801445373250e+01,3.761053674281080816e+01,3.810423852289942914e+01,3.860616723190396726e+01,3.911648264875712044e+01,3.963531345300922482e+01,4.016277826204638046e+01,4.069900019623956666e+01,4.124411475958265783e+01,4.179827290225441061e+01,4.236164146865003488e+01,4.293440277039370301e+01,4.351675438067250923e+01,4.410890967732640888e+01,4.471109922973199957e+01,4.532357284070761239e+01,4.594660193494618738e+01,4.658048204267292647e+01,4.722553534647539664e+01,4.788211358395900419e+01,4.855060193341175534e+01,4.923142472102658473e+01,4.992505368730432735e+01,5.063201886557468612e+01,5.135292057744745620e+01,5.208843867604651479e+01
2.818108273583724355e+01,2.854693363800391737e+01,2.891757602204177147e+01,2.929299237294244307e+01,2.967317235613276338e+01,3.005811391863363724e+01,3.044782445040342012e+01,3.084232176871593367e+01,3.124163467795127147e+01,3.164580302594843531e+01,3.205487745273016742e+01,3.246891933265870023e+01,3.288800169169461896e+01,3.331221208590203986e+01,3.374165845736045810e+01,3.417647861146022592e+01,3.461685280581600210e+01,3.506301668490121415e+01,3.551526881522063661e+01,3.597396529890859540e+01,3.643949654296516627e+01,3.691224958920410870e+01,3.739256905961856603e+01,3.788073236653330866e+01,3.837694699282185695e+01,3.888136586415016893e+01,3.939411025359126484e+01,3.991529078131883068e+01,4.044502197513915576e+01,4.098343015590421601e+01,4.153065649931003378e+01,4.208685747123507781e+01,4.265220437530288677e+01,4.322688311096192137e+01,4.381109467243804545e+01,4.440505648638601599e+01,4.500900440140708270e+01,4.562319502156232431e+01,4.624790813176471715e+01,4.688344918108131765e+01,4.753015211442487953e+01,4.818838317867897558e+01,4.885854654334633551e+01,4.954109247936271743e+01,5.023652816077624550e+01,5.094542961057518937e+01,5.166845093635953390e+01
2.805354398302240071e+01,2.841641848324348985e+01,2.878401414187797869e+01,2.915631100877574511e+01,2.953329614269275538e+01,2.991496470926104223e+01,3.030132113850424247e+01,3.069238010548773588e+01,3.108816708602521572e+01,3.148871840715965575e+01,3.189408098633044375e+01,3.230431225857457633e+01,3.271948107263877858e+01,3.313967054315903482e+01,3.356498387908895609e+01,3.399555384079006615e+01,3.443155532952256692e+01,3.487321835956371530e+01,3.532083567792983558e+01,3.577475749939392102e+01,3.623536839315418234e+01,3.670304966600252783e+01,3.717814025451428961e+01,3.766091178676551010e+01,3.815156567838102575e+01,3.865024834995712411e+01,3.915707403858343838e+01,3.967214576115257074e+01,4.019556987155868910e+01,4.072746395239903450e+01,4.126795987777354213e+01,4.181720423793726127e+01,4.237535786364462354e+01,4.294259555041981002e+01,4.351910651602469216e+01,4.410509569174914901e+01,4.470078566264719910e+01,4.530641894950305471e+01,4.592226037963138197e+01,4.654859951066946167e+01,4.718575339570219285e+01,4.783407031465212356e+01,4.849393531357623033e+01,4.916577830152355233e+01,4.985008478139818777e+01,5.054740775258471785e+01,5.125837694596418004e+01
2.792744611334181570e+01,2.828740099855407664e+01,2.865200899727112471e+01,2.902124782532705183e+01,2.939510204111635261e+01,2.977356414069560842e+01,3.015663571180648717e+01,3.054432841115244912e+01,3.093666451640207171e+01,3.133367697121089179e+01,3.173540911528026953e+01,3.214191459708965937e+01,3.255325824937928303e+01,3.296951891553806036e+01,3.339079525107743507e+01,3.381721516100520830e+01,3.424894839031009042e+01,3.468621953389877888e+01,3.512931574117774858e+01,3.557858157292906043e+01,3.603439600619438465e+01,3.649713487192932604e+01,3.696713169569942181e+01,3.744465261276265267e+01,3.792989328156097883e+01,3.842299394761782594e+01,3.892406216304020461e+01,3.943319371448686894e+01,3.995048717820737494e+01,4.047605181942419961e+01,4.101001065776411281e+01,4.155250088308332579e+01,4.210367335866303051e+01,4.266369231393586858e+01,4.323273576292798737e+01,4.381099675184404418e+01,4.439868525289278978e+01,4.499603039781788283e+01,4.560328279749508340e+01,4.622071690991514004e+01,4.684863374279080972e+01,4.748736451463021524e+01,4.813727611747710000e+01,4.879877913697154668e+01,4.947233851789701475e+01,5.015848542944118549e+01,5.085782650580867426e+01
