API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Dec 31 00:51:56 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars Barycenter (4)             {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jun-01 00:00:00.0000 TDB
Stop  time      : A.D. 2032-Feb-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2463043.500000000, A.D. 2031-Jun-26 00:00:00.0000, -7.542263262335181E+07, -2.112178959064747E+08, -2.576664393562853E+06,  2.373434057243666E+01, -6.034007592076081E+00, -7.082780811285301E-01,
2463044.500000000, A.D. 2031-Jun-27 00:00:00.0000, -7.336871840923971E+07, -2.117299508450446E+08, -2.637745104079396E+06,  2.380965467949649E+01, -5.818935775488071E+00, -7.056157502304385E-01,
2463045.500000000, A.D. 2031-Jun-28 00:00:00.0000, -7.130837901577097E+07, -2.122233770801558E+08, -2.698592805660278E+06,  2.388306875243706E+01, -5.602790068087733E+00, -7.028843382391816E-01,
2463046.500000000, A.D. 2031-Jun-29 00:00:00.0000, -6.924177933695500E+07, -2.126980824702018E+08, -2.759201525260538E+06,  2.395456587820508E+01, -5.385585390591857E+00, -7.000837436251177E-01,
2463047.500000000, A.D. 2031-Jun-30 00:00:00.0000, -6.716908572551829E+07, -2.131539761748431E+08, -2.819565281379774E+06,  2.402412920401122E+01, -5.167336944494080E+00, -6.972138722153096E-01,
2463048.500000000, A.D. 2031-Jul-01 00:00:00.0000, -6.509046598750028E+07, -2.135909686793412E+08, -2.879678084704220E+06,  2.409174194191136E+01, -4.948060213797320E+00, -6.942746373408744E-01,
2463049.500000000, A.D. 2031-Jul-02 00:00:00.0000, -6.300608937644984E+07, -2.140089718190401E+08, -2.939533938761324E+06,  2.415738737347251E+01, -4.727770966680824E+00, -6.912659599850606E-01,
2463050.500000000, A.D. 2031-Jul-03 00:00:00.0000, -6.091612658721484E+07, -2.144078988039888E+08, -2.999126840587527E+06,  2.422104885452333E+01, -4.506485257099670E+00, -6.881877689320552E-01,
2463051.500000000, A.D. 2031-Jul-04 00:00:00.0000, -5.882074974931772E+07, -2.147876642436990E+08, -3.058450781408489E+06,  2.428270981998867E+01, -4.284219426314721E+00, -6.850400009164925E-01,
2463052.500000000, A.D. 2031-Jul-05 00:00:00.0000, -5.672013241990966E+07, -2.151481841720315E+08, -3.117499747332692E+06,  2.434235378880783E+01, -4.060990104351009E+00, -6.818226007736337E-01,
2463053.500000000, A.D. 2031-Jul-06 00:00:00.0000, -5.461444957629636E+07, -2.154893760722061E+08, -3.176267720057741E+06,  2.439996436893576E+01, -3.836814211382610E+00, -6.785355215902229E-01,
2463054.500000000, A.D. 2031-Jul-07 00:00:00.0000, -5.250387760802799E+07, -2.158111589019275E+08, -3.234748677589819E+06,  2.445552526242642E+01, -3.611708959042164E+00, -6.751787248559646E-01,
2463055.500000000, A.D. 2031-Jul-08 00:00:00.0000, -5.038859430854660E+07, -2.161134531186211E+08, -3.292936594976321E+06,  2.450902027059745E+01, -3.385691851653207E+00, -6.717521806156159E-01,
2463056.500000000, A.D. 2031-Jul-09 00:00:00.0000, -4.826877886638360E+07, -2.163961807047718E+08, -3.350825445051596E+06,  2.456043329927455E+01, -3.158780687383618E+00, -6.682558676216483E-01,
2463057.500000000, A.D. 2031-Jul-10 00:00:00.0000, -4.614461185590104E+07, -2.166592651933587E+08, -3.408409199195802E+06,  2.460974836411355E+01, -2.930993559292935E+00, -6.646897734857358E-01,
2463058.500000000, A.D. 2031-Jul-11 00:00:00.0000, -4.401627522756974E+07, -2.169026316933769E+08, -3.465681828107029E+06,  2.465694959599797E+01, -2.702348856344953E+00, -6.610538948325492E-01,
2463059.500000000, A.D. 2031-Jul-12 00:00:00.0000, -4.188395229777681E+07, -2.171262069154426E+08, -3.522637302586615E+06,  2.470202124652777E+01, -2.472865264272178E+00, -6.573482374540175E-01,
2463060.500000000, A.D. 2031-Jul-13 00:00:00.0000, -3.974782773815704E+07, -2.173299191974695E+08, -3.579269594337896E+06,  2.474494769356100E+01, -2.242561766394503E+00, -6.535728164612595E-01,
2463061.500000000, A.D. 2031-Jul-14 00:00:00.0000, -3.760808756444165E+07, -2.175136985304119E+08, -3.635572676777810E+06,  2.478571344684025E+01, -2.011457644325000E+00, -6.497276564379855E-01,
2463062.500000000, A.D. 2031-Jul-15 00:00:00.0000, -3.546491912481782E+07, -2.176774765840636E+08, -3.691540525862142E+06,  2.482430315369008E+01, -1.779572478580417E+00, -6.458127915936338E-01,
2463063.500000000, A.D. 2031-Jul-16 00:00:00.0000, -3.331851108779299E+07, -2.178211867329069E+08, -3.747167120923683E+06,  2.486070160478395E+01, -1.546926149092856E+00, -6.418282659161278E-01,
2463064.500000000, A.D. 2031-Jul-17 00:00:00.0000, -3.116905342955792E+07, -2.179447640819999E+08, -3.802446445523635E+06,  2.489489373997897E+01, -1.313538835619160E+00, -6.377741333241600E-01,
2463065.500000000, A.D. 2031-Jul-18 00:00:00.0000, -2.901673742084278E+07, -2.180481454928955E+08, -3.857372488316342E+06,  2.492686465421706E+01, -1.079431018044588E+00, -6.336504578188902E-01,
2463066.500000000, A.D. 2031-Jul-19 00:00:00.0000, -2.686175561326057E+07, -2.181312696095815E+08, -3.911939243926823E+06,  2.495659960349084E+01, -8.446234765774951E-01, -6.294573136349562E-01,
2463067.500000000, A.D. 2031-Jul-20 00:00:00.0000, -2.470430182513229E+07, -2.181940768844333E+08, -3.966140713841408E+06,  2.498408401087250E+01, -6.091372918317477E-01, -6.251947853906865E-01,
2463068.500000000, A.D. 2031-Jul-21 00:00:00.0000, -2.254457112678866E+07, -2.182365096041678E+08, -4.019970907311514E+06,  2.500930347260399E+01, -3.729938447937292E-01, -6.208629682374118E-01,
